x,y,is_header,under_pressure,num_defenders,num_teammates,gk_x,gk_y,on_target,placement_y,placement_z,is_goal
110.4,24.4,0,1,9,7,117.9,36.3,0,40.0,0.0,0
95.9,32.3,0,1,8,5,116.1,38.9,0,40.0,0.0,0
101.5,32.5,0,1,8,5,115.9,38.0,0,40.0,0.0,0
101.9,42.2,0,1,8,6,117.5,41.0,1,42.2,1.3,0
93.7,53.3,0,1,9,9,116.9,41.4,1,40.3,0.2,0
95.5,40.3,0,1,9,5,119.0,39.7,1,43.2,0.3,0
105.1,34.3,0,1,8,5,119.1,36.4,0,40.0,0.0,0
97.4,51.6,0,1,6,3,118.0,41.2,1,41.9,0.7,0
115.9,43.0,0,1,3,1,114.3,36.9,1,42.1,0.0,1
108.2,22.8,0,1,8,4,118.5,36.0,1,35.5,0.4,0
93.5,31.1,0,1,7,3,118.9,38.6,0,40.0,0.0,0
109.9,41.3,1,1,8,4,119.1,39.8,0,40.0,0.0,0
109.3,24.5,0,1,7,4,118.5,36.8,0,40.0,0.0,0
116.3,36.2,0,1,8,4,117.9,38.7,0,40.0,0.0,0
110.2,52.8,0,1,6,3,119.6,41.9,0,40.0,0.0,0
110.7,22.8,0,1,8,4,118.0,35.9,1,36.0,1.1,0
104.6,31.7,0,1,4,1,117.3,37.2,1,38.4,1.0,0
115.5,39.6,0,1,6,2,117.1,36.6,1,43.4,0.6,1
91.3,22.3,0,1,10,7,118.7,39.6,0,40.0,0.0,0
118.0,37.0,1,1,7,3,119.4,40.6,1,38.1,2.1,1
118.2,37.5,0,1,7,4,120.0,41.2,1,37.7,1.6,1
94.7,25.5,0,1,10,8,118.7,39.3,1,35.9,2.0,0
102.5,47.5,0,1,4,2,118.5,41.6,1,40.0,2.9,0
117.7,19.8,0,1,6,3,118.7,36.1,0,40.0,0.0,0
110.1,49.8,0,1,4,1,117.0,43.6,0,40.0,0.0,0
105.2,44.2,1,1,9,5,118.5,40.1,0,40.0,0.0,0
113.9,29.6,0,1,7,3,117.4,35.3,1,34.9,0.2,0
104.0,47.1,0,1,7,3,117.0,42.6,0,40.0,0.0,0
115.7,48.3,1,1,7,3,118.3,42.2,0,40.0,0.0,0
97.7,32.5,0,1,8,5,117.4,38.8,1,37.2,1.3,0
114.0,50.3,1,1,9,6,118.3,42.8,0,40.0,0.0,0
107.8,48.1,0,1,6,3,113.7,45.1,0,40.0,0.0,0
113.7,27.9,0,1,9,5,118.4,35.4,0,40.0,0.0,0
110.1,39.4,1,1,10,7,118.4,38.7,0,40.0,0.0,0
108.7,37.3,1,1,10,7,117.7,40.0,0,40.0,0.0,0
107.4,35.6,1,1,8,4,117.6,39.0,0,40.0,0.0,0
112.2,42.4,0,1,3,2,115.5,41.5,1,37.2,0.2,1
100.3,45.6,0,1,7,4,116.6,40.7,0,40.0,0.0,0
116.4,47.7,1,1,8,5,118.7,42.2,0,40.0,0.0,0
112.2,33.3,1,1,10,7,119.7,38.5,0,40.0,0.0,0
91.1,32.3,0,1,8,7,118.5,40.2,1,39.5,0.2,0
96.5,37.8,0,1,7,5,117.3,40.3,0,40.0,0.0,0
115.0,41.2,0,1,10,7,117.9,39.8,0,40.0,0.0,0
107.8,46.6,0,1,8,4,118.2,43.2,1,43.3,0.4,0
99.1,62.3,0,1,4,1,118.1,43.4,0,40.0,0.0,0
108.0,40.0,0,1,0,0,119.2,40.4,0,40.0,0.0,0
100.6,24.7,0,1,8,5,116.8,37.5,0,40.0,0.0,0
111.1,39.3,1,1,10,6,119.4,39.6,1,40.3,1.3,0
106.9,53.6,0,1,8,6,117.2,43.1,0,40.0,0.0,0
112.0,46.9,1,1,9,6,119.3,42.0,1,40.2,2.0,0
103.2,24.3,0,1,8,4,117.8,38.0,1,38.0,0.0,0
114.0,35.8,1,1,7,5,118.5,40.1,1,40.1,0.7,0
111.9,41.6,1,1,8,4,119.2,40.6,0,40.0,0.0,0
113.0,44.9,1,1,10,7,119.2,42.0,1,42.7,1.8,0
98.3,44.3,0,1,7,4,116.1,40.7,0,40.0,0.0,0
112.2,33.6,0,1,5,4,116.2,35.6,0,40.0,0.0,0
115.3,27.0,0,1,6,2,118.5,36.0,1,36.1,0.5,0
106.1,35.2,0,1,8,4,117.4,39.1,0,40.0,0.0,0
111.2,47.7,0,1,9,5,118.5,43.0,1,41.1,0.2,1
113.3,40.9,1,1,6,3,119.3,39.0,0,40.0,0.0,0
100.0,53.8,0,1,8,6,117.8,40.4,0,40.0,0.0,0
95.1,32.6,0,1,8,5,117.6,39.1,0,40.0,0.0,0
115.6,41.3,0,1,6,3,118.4,42.3,1,40.4,1.0,1
86.7,20.6,0,1,9,6,117.4,38.2,0,40.0,0.0,0
109.6,22.6,0,1,6,2,117.5,34.9,0,40.0,0.0,0
100.0,47.0,0,1,5,2,117.9,40.0,0,40.0,0.0,0
110.9,31.4,0,1,5,1,116.7,35.7,0,40.0,0.0,0
88.4,56.7,0,1,8,6,118.6,42.5,0,40.0,0.0,0
111.1,40.6,1,1,10,7,118.7,40.3,0,40.0,0.0,0
97.3,37.0,0,1,8,5,117.6,40.0,1,43.7,0.3,1
100.1,29.1,0,1,6,4,117.5,41.4,0,40.0,0.0,0
114.0,28.3,0,1,8,5,117.8,37.4,1,37.0,0.2,0
104.5,50.2,0,1,5,2,116.9,42.8,0,40.0,0.0,0
103.6,47.0,0,1,5,3,116.5,41.8,0,40.0,0.0,0
110.7,26.7,0,1,3,1,117.4,36.2,0,40.0,0.0,0
107.7,27.3,0,1,5,3,117.9,36.8,0,40.0,0.0,0
94.8,46.0,0,1,8,3,117.7,40.0,1,36.4,0.2,1
94.3,33.5,0,1,10,6,118.3,41.6,0,40.0,0.0,0
92.2,47.8,0,1,9,6,119.1,40.0,0,40.0,0.0,0
103.8,18.9,0,1,8,5,118.9,36.0,1,36.2,0.2,0
87.4,31.1,0,1,9,7,118.1,39.3,0,40.0,0.0,0
102.6,55.6,0,1,8,5,118.6,41.3,0,40.0,0.0,0
114.2,39.3,0,1,9,5,119.1,40.4,1,42.0,0.2,1
98.1,42.5,0,1,10,8,119.4,39.2,0,40.0,0.0,0
115.5,45.2,0,1,8,4,117.8,43.2,0,40.0,0.0,0
97.8,43.5,0,1,7,4,118.6,40.9,1,36.0,0.4,0
112.6,32.3,0,1,8,3,117.3,36.1,1,36.1,0.9,0
113.4,34.6,0,1,6,5,115.7,35.3,0,40.0,0.0,0
114.0,36.3,1,1,9,5,118.7,40.0,1,36.7,0.5,1
108.1,40.5,0,1,0,0,119.0,39.3,1,36.0,0.4,0
107.2,39.4,0,1,9,7,117.9,37.4,0,40.0,0.0,0
110.3,56.0,0,1,7,2,118.1,43.8,1,43.2,0.0,0
102.5,47.8,0,1,9,6,119.1,41.4,1,41.7,1.1,0
113.9,36.0,0,1,8,5,114.9,36.8,1,36.7,0.4,0
104.5,29.3,0,1,8,3,113.9,37.1,0,40.0,0.0,0
112.3,27.2,1,1,7,5,118.5,37.2,1,38.9,1.9,0
93.5,50.8,0,1,7,4,118.2,41.5,0,40.0,0.0,0
117.1,45.7,0,1,4,2,118.5,43.0,1,37.8,0.6,1
110.8,35.1,0,1,7,4,117.9,38.4,1,38.4,0.5,0
105.5,37.0,0,1,7,2,105.1,39.3,1,38.2,0.5,1
90.7,47.5,0,1,10,7,116.9,39.5,0,40.0,0.0,0
99.1,50.3,0,1,6,2,117.3,41.2,0,40.0,0.0,0
113.9,50.5,0,1,6,2,114.6,49.2,1,49.3,0.9,0
107.4,55.2,0,1,8,5,115.6,47.7,0,40.0,0.0,0
113.7,36.0,1,1,9,5,117.9,37.7,1,40.0,1.3,0
113.0,48.3,1,1,9,7,118.3,41.7,0,40.0,0.0,0
96.5,33.7,0,1,10,7,118.0,37.9,0,40.0,0.0,0
101.9,22.8,0,1,7,4,117.6,38.1,0,40.0,0.0,0
106.0,39.7,0,1,6,3,118.2,37.9,0,40.0,0.0,0
113.7,39.4,0,1,8,6,115.0,39.9,1,38.6,0.7,1
97.5,30.8,0,1,8,4,117.8,38.0,0,40.0,0.0,0
106.2,40.9,0,1,5,1,107.0,39.8,1,40.4,0.2,1
114.6,50.1,0,1,5,2,118.7,43.7,0,40.0,0.0,0
98.9,58.7,0,1,7,4,118.3,42.0,0,40.0,0.0,0
108.2,27.3,0,1,8,4,117.8,37.3,0,40.0,0.0,0
87.0,53.6,0,1,9,6,118.4,41.0,0,40.0,0.0,0
97.1,44.3,0,1,8,5,117.8,41.0,0,40.0,0.0,0
108.6,37.8,1,1,9,7,119.2,40.1,1,42.2,2.4,0
109.7,42.8,1,1,9,7,119.2,40.4,0,40.0,0.0,0
94.1,45.4,0,1,9,6,117.0,40.3,0,40.0,0.0,0
110.8,47.8,1,1,9,3,119.0,42.1,0,40.0,0.0,0
100.0,29.7,0,1,8,5,117.9,38.7,1,38.5,1.6,0
96.3,50.0,0,1,9,6,117.9,42.3,0,40.0,0.0,0
103.5,48.4,0,1,8,4,117.4,42.2,1,42.5,0.2,0
106.4,23.6,0,1,8,5,119.0,38.6,0,40.0,0.0,0
109.2,30.1,0,1,9,4,117.7,37.2,0,40.0,0.0,0
105.0,21.9,0,1,3,1,117.0,36.3,0,40.0,0.0,0
111.2,27.2,0,1,5,2,117.5,35.8,1,35.4,1.5,0
111.7,30.9,0,1,6,3,118.1,38.1,0,40.0,0.0,0
108.1,31.1,0,1,6,2,117.1,37.9,0,40.0,0.0,0
91.1,23.6,0,1,9,5,118.1,40.3,0,40.0,0.0,0
98.4,28.1,0,1,7,5,117.2,39.2,1,40.9,0.4,0
92.1,40.3,0,1,10,7,118.1,39.0,0,40.0,0.0,0
109.5,55.4,0,1,6,4,118.1,43.4,0,40.0,0.0,0
106.5,29.8,0,1,8,5,118.1,38.2,1,39.2,0.6,0
113.6,36.1,0,1,8,5,118.3,38.3,1,40.3,1.4,1
107.9,29.5,0,1,5,3,116.2,37.9,1,43.1,1.0,1
112.4,31.4,0,1,8,4,116.5,35.1,0,40.0,0.0,0
108.5,48.0,1,1,10,6,118.2,41.6,0,40.0,0.0,0
95.4,50.2,0,1,8,6,117.2,41.3,0,40.0,0.0,0
108.9,40.1,1,1,10,7,119.5,41.1,1,37.4,1.4,1
95.9,43.5,0,1,5,2,118.3,41.7,0,40.0,0.0,0
109.8,53.3,0,1,8,6,118.1,43.3,0,40.0,0.0,0
112.5,50.2,0,1,2,0,114.9,48.7,1,48.1,1.3,0
104.9,38.2,0,1,9,6,118.3,39.1,0,40.0,0.0,0
107.1,44.3,0,1,7,3,117.0,41.4,0,40.0,0.0,0
115.5,39.4,1,1,10,6,119.6,39.4,0,40.0,0.0,0
116.2,30.1,0,1,6,3,117.4,32.5,1,32.3,0.0,0
114.1,43.6,1,1,9,6,119.3,41.2,0,40.0,0.0,0
114.0,54.2,0,1,6,2,118.3,44.9,0,40.0,0.0,0
106.1,35.9,0,1,8,6,119.3,39.8,1,39.2,0.7,0
105.3,54.9,0,1,5,2,115.7,45.0,1,44.6,0.9,0
112.4,42.4,0,1,5,2,118.1,38.4,1,43.1,2.0,1
97.2,29.8,0,1,9,6,118.1,38.6,1,38.0,0.9,0
98.5,41.2,0,1,10,7,118.3,39.7,1,37.4,1.3,0
110.8,42.1,0,1,5,3,118.4,39.6,0,40.0,0.0,0
107.6,42.1,0,1,8,5,119.7,39.9,1,37.0,0.5,1
107.8,35.2,0,1,7,2,118.2,37.5,0,40.0,0.0,0
109.1,31.7,0,1,6,3,115.8,36.4,0,40.0,0.0,0
97.9,44.5,0,1,4,1,114.8,40.9,1,39.7,0.2,0
112.0,25.6,0,1,7,3,118.3,36.3,0,40.0,0.0,0
101.6,42.9,0,1,5,3,116.4,42.0,1,43.3,2.0,0
93.7,41.5,0,1,9,7,118.6,40.5,0,40.0,0.0,0
113.5,28.7,0,1,5,3,115.9,33.1,1,32.8,0.1,0
103.5,41.2,0,1,9,5,118.9,40.5,0,40.0,0.0,0
95.5,43.1,0,1,10,8,118.4,40.6,0,40.0,0.0,0
97.9,22.6,0,1,9,6,117.5,37.2,0,40.0,0.0,0
112.4,41.5,0,1,9,6,119.5,39.0,0,40.0,0.0,0
86.8,56.4,0,1,8,6,117.2,41.3,0,40.0,0.0,0
97.0,33.8,0,1,7,3,116.5,38.3,1,44.1,0.5,0
108.6,43.0,0,1,5,2,116.2,41.8,1,37.9,0.2,1
93.8,34.1,0,1,8,5,116.4,38.1,0,40.0,0.0,0
111.3,43.4,0,1,6,4,114.4,41.4,1,41.4,0.4,0
93.2,36.8,0,1,6,3,115.5,43.1,0,40.0,0.0,0
98.4,25.5,0,1,8,5,117.8,38.0,0,40.0,0.0,0
95.3,27.6,0,1,10,8,118.1,37.7,0,40.0,0.0,0
92.4,36.5,0,1,10,7,117.2,39.7,0,40.0,0.0,0
113.9,37.5,1,1,10,6,117.7,39.3,0,40.0,0.0,0
113.2,39.7,1,1,10,6,119.5,40.0,0,40.0,0.0,0
115.6,38.9,0,1,5,4,116.8,38.3,1,39.7,0.5,1
101.1,27.5,0,1,9,7,119.0,38.1,0,40.0,0.0,0
99.3,50.3,0,1,10,7,119.0,40.1,1,39.1,1.2,0
106.3,34.3,0,1,8,4,115.6,38.8,1,39.5,0.0,0
109.2,41.0,0,1,3,3,114.2,39.4,1,40.9,2.0,1
115.4,32.1,1,1,10,6,118.9,39.3,0,40.0,0.0,0
108.8,35.4,0,1,5,4,117.2,37.8,0,40.0,0.0,0
105.1,49.8,0,1,6,4,114.0,43.1,1,42.0,2.8,0
92.0,39.8,0,1,9,6,117.5,39.2,1,37.8,2.0,0
104.5,44.9,0,1,7,3,116.8,41.0,0,40.0,0.0,0
115.1,49.4,0,1,7,6,119.1,42.7,0,40.0,0.0,0
113.5,36.1,1,1,10,7,119.8,40.3,0,40.0,0.0,0
93.2,43.1,0,1,10,6,118.1,40.5,0,40.0,0.0,0
99.8,35.6,0,1,8,7,116.8,39.2,0,40.0,0.0,0
110.2,28.6,0,1,8,5,117.9,36.5,0,40.0,0.0,0
85.4,42.1,0,1,10,8,118.2,39.6,1,36.6,0.9,0
116.8,29.4,0,1,6,5,119.0,35.7,0,40.0,0.0,0
90.6,31.2,0,1,8,5,117.7,38.6,1,38.4,0.7,0
100.8,44.5,0,1,10,7,118.6,39.9,0,40.0,0.0,0
92.0,33.3,0,1,8,5,118.5,40.3,1,41.8,1.8,0
109.5,42.6,1,1,10,6,119.2,41.8,1,41.9,2.0,0
114.0,40.9,1,1,8,4,119.1,40.5,0,40.0,0.0,0
112.7,30.7,0,1,5,2,114.7,33.7,1,33.7,0.3,0
102.8,46.6,0,1,8,5,118.7,40.3,1,41.1,2.4,0
116.0,41.0,1,1,9,5,118.7,39.0,0,40.0,0.0,0
114.1,38.9,0,1,8,4,117.6,38.2,1,40.9,0.3,1
99.1,51.8,0,1,10,9,118.4,38.9,0,40.0,0.0,0
100.1,41.6,0,1,3,0,108.5,40.7,0,40.0,0.0,0
112.4,38.7,1,1,7,3,117.2,37.5,1,43.1,1.6,1
102.6,38.7,0,1,10,6,119.2,40.2,0,40.0,0.0,0
109.8,48.8,0,1,8,4,118.3,43.1,0,40.0,0.0,0
117.3,50.6,0,1,3,2,118.5,44.7,1,45.6,0.7,0
113.4,31.4,1,1,10,6,118.8,37.5,0,40.0,0.0,0
110.5,43.4,1,1,6,4,119.2,41.8,1,43.5,0.8,1
105.0,28.9,0,1,9,5,119.2,36.9,0,40.0,0.0,0
113.3,37.9,1,1,8,6,118.0,41.0,1,36.0,2.8,0
112.1,44.3,0,1,7,3,118.7,41.7,1,42.2,1.4,0
113.3,28.8,1,1,8,5,118.8,36.8,0,40.0,0.0,0
103.7,22.2,0,1,8,3,116.6,36.6,0,40.0,0.0,0
91.1,38.4,0,1,7,4,118.7,39.9,0,40.0,0.0,0
90.3,26.3,0,1,7,2,117.0,38.7,1,41.2,1.4,0
104.9,53.4,0,1,8,5,117.3,42.7,0,40.0,0.0,0
106.1,54.1,0,1,9,6,117.7,42.6,0,40.0,0.0,0
112.3,55.5,0,1,7,4,118.4,44.0,0,40.0,0.0,0
101.6,58.0,0,1,10,6,118.4,43.2,1,43.7,1.5,0
110.2,37.1,1,1,8,5,119.0,40.7,0,40.0,0.0,0
95.7,48.7,0,1,10,8,118.2,39.3,0,40.0,0.0,0
107.0,29.2,0,1,10,6,118.0,39.4,0,40.0,0.0,0
108.4,17.6,0,1,10,7,119.7,37.0,1,36.1,2.3,0
112.7,33.4,1,1,6,3,114.6,36.8,0,40.0,0.0,0
119.3,39.7,1,1,5,3,112.1,31.0,1,39.5,0.9,1
105.0,34.1,1,1,5,1,109.2,35.5,1,43.1,1.0,1
112.5,31.7,1,1,5,3,118.1,37.8,1,36.8,1.6,0
74.7,40.1,0,1,6,2,115.0,40.0,0,40.0,0.0,0
110.9,44.9,1,1,9,5,117.6,41.4,0,40.0,0.0,0
113.2,27.2,0,1,9,4,117.9,36.8,0,40.0,0.0,0
105.8,34.0,0,1,10,5,115.8,37.8,0,40.0,0.0,0
104.3,42.0,0,1,10,7,116.5,41.5,1,42.2,0.6,1
91.6,40.0,0,1,6,4,117.7,40.7,0,40.0,0.0,0
108.5,36.4,0,1,9,5,118.7,38.2,1,36.5,0.2,1
95.8,54.2,0,1,8,6,117.0,42.6,1,42.8,2.4,0
105.1,41.7,0,1,8,4,118.0,40.0,1,36.8,0.7,0
90.6,30.8,0,1,8,5,119.3,39.7,0,40.0,0.0,0
98.5,58.0,0,1,8,6,118.1,41.9,0,40.0,0.0,0
111.4,22.8,0,1,8,3,118.2,36.3,0,40.0,0.0,0
100.8,41.2,0,1,9,7,118.0,39.5,1,36.7,0.2,1
96.6,29.3,0,1,8,5,117.8,37.6,0,40.0,0.0,0
108.0,40.2,0,1,7,3,110.1,40.3,1,40.4,0.2,0
97.6,28.1,0,1,8,5,118.1,38.9,1,38.6,0.2,0
117.3,43.7,0,1,7,4,118.9,42.4,0,40.0,0.0,0
100.0,44.3,0,1,9,7,117.9,40.7,1,36.6,2.0,1
96.9,47.4,0,1,10,7,118.8,40.7,0,40.0,0.0,0
93.8,36.9,0,1,8,4,117.4,39.9,0,40.0,0.0,0
102.1,24.4,0,1,8,4,117.8,36.8,1,36.7,0.0,0
115.2,30.8,1,1,7,5,119.3,37.9,1,43.8,1.3,1
102.6,30.9,0,1,6,2,117.8,37.9,0,40.0,0.0,0
115.3,52.7,0,1,6,2,117.6,46.2,1,46.4,0.5,0
114.3,38.4,1,1,10,7,115.2,38.4,0,40.0,0.0,0
106.8,27.3,0,1,9,6,118.2,37.4,0,40.0,0.0,0
114.0,40.2,1,1,9,7,119.5,40.0,0,40.0,0.0,0
107.5,26.6,0,1,8,3,109.4,28.8,1,28.1,1.6,0
113.3,52.3,1,1,10,6,118.7,43.8,0,40.0,0.0,0
94.9,58.5,0,1,8,4,116.8,41.7,0,40.0,0.0,0
116.9,43.4,1,1,9,4,118.2,39.3,1,42.9,1.2,1
111.2,28.0,0,1,6,2,115.5,34.2,1,34.3,1.0,0
91.0,38.8,0,1,9,8,116.2,40.7,1,37.7,0.9,0
106.1,42.9,1,1,9,7,119.2,40.7,0,40.0,0.0,0
106.0,45.3,0,1,9,7,117.8,42.0,0,40.0,0.0,0
110.5,45.7,0,1,10,6,118.3,42.8,0,40.0,0.0,0
105.1,42.1,0,1,9,5,118.6,41.3,0,40.0,0.0,0
102.0,54.1,0,1,9,4,116.9,42.1,0,40.0,0.0,0
102.8,49.5,0,1,7,5,117.5,42.2,0,40.0,0.0,0
87.4,36.2,0,1,8,5,119.0,39.9,0,40.0,0.0,0
93.5,28.8,0,1,10,7,117.8,39.0,1,36.8,0.2,0
97.6,42.6,0,1,8,5,118.4,41.3,0,40.0,0.0,0
97.2,48.4,0,1,10,8,117.6,42.1,0,40.0,0.0,0
103.7,48.1,0,1,7,4,116.8,42.6,0,40.0,0.0,0
108.8,38.0,1,1,8,3,117.9,38.5,1,38.3,1.3,0
112.6,38.2,0,1,9,6,117.9,37.5,0,40.0,0.0,0
108.4,24.9,0,1,8,5,117.5,37.2,1,38.9,0.2,0
107.7,29.9,0,1,7,3,118.8,37.2,0,40.0,0.0,0
106.0,27.9,0,1,9,6,117.6,37.2,0,40.0,0.0,0
96.1,53.1,0,1,9,6,116.7,42.1,0,40.0,0.0,0
100.6,58.5,0,1,9,7,116.9,42.9,0,40.0,0.0,0
104.9,25.4,0,1,9,6,118.2,37.5,1,37.0,0.2,0
107.4,48.8,0,1,10,5,117.1,43.1,1,43.3,0.2,0
101.2,35.0,0,1,7,6,117.7,38.2,1,38.1,0.3,0
109.5,34.3,0,1,8,5,116.8,38.0,1,38.4,0.2,0
103.2,26.3,0,1,7,5,117.5,37.4,0,40.0,0.0,0
103.9,50.5,0,1,8,6,116.8,42.1,0,40.0,0.0,0
112.0,41.0,1,1,10,6,118.6,39.8,1,44.0,2.0,0
107.6,42.2,0,1,8,3,117.3,42.3,0,40.0,0.0,0
105.3,28.4,0,1,7,3,117.5,37.6,0,40.0,0.0,0
95.0,40.2,0,1,8,5,118.3,39.2,0,40.0,0.0,0
107.1,41.7,0,1,8,4,116.8,41.2,1,42.7,0.4,1
92.5,55.8,0,1,10,8,118.0,42.9,0,40.0,0.0,0
103.5,30.8,0,1,6,3,117.2,37.5,0,40.0,0.0,0
115.5,50.0,1,1,10,8,118.4,40.9,0,40.0,0.0,0
108.9,25.0,0,1,9,5,117.8,37.9,0,40.0,0.0,0
97.3,38.9,0,1,9,5,118.6,39.3,0,40.0,0.0,0
112.2,40.3,1,1,10,7,118.5,39.6,0,40.0,0.0,0
91.9,41.0,0,1,7,4,117.1,38.8,0,40.0,0.0,0
112.8,41.7,0,1,10,6,119.1,40.3,1,42.4,1.6,1
111.6,45.7,1,1,10,6,119.2,40.9,0,40.0,0.0,0
109.6,25.8,0,1,8,5,118.8,37.2,1,40.1,0.6,0
104.1,34.1,0,1,9,5,117.7,39.9,0,40.0,0.0,0
106.0,25.3,0,1,8,5,118.1,37.5,1,39.3,2.0,0
105.9,38.4,0,1,4,3,113.3,38.9,0,40.0,0.0,0
103.8,41.5,0,1,3,1,115.4,39.5,1,41.9,0.3,0
89.5,29.8,0,1,10,6,116.6,38.4,0,40.0,0.0,0
109.1,53.8,0,1,9,5,117.8,43.5,0,40.0,0.0,0
101.2,42.6,0,1,10,5,118.5,40.4,0,40.0,0.0,0
95.5,48.5,0,1,9,7,117.4,40.8,1,42.2,0.2,0
106.2,41.5,0,1,8,5,118.8,42.0,0,40.0,0.0,0
106.9,26.6,0,1,10,8,117.6,38.9,0,40.0,0.0,0
96.2,47.7,0,1,8,5,116.4,41.3,0,40.0,0.0,0
91.9,35.1,0,1,8,6,116.2,41.3,0,40.0,0.0,0
109.7,33.3,1,1,10,7,117.9,38.6,0,40.0,0.0,0
102.1,28.2,0,1,8,4,116.5,37.3,0,40.0,0.0,0
111.2,57.0,0,1,8,5,118.1,43.6,0,40.0,0.0,0
99.9,48.2,0,1,10,9,116.1,42.0,0,40.0,0.0,0
109.6,49.0,0,1,8,5,117.5,40.9,0,40.0,0.0,0
107.2,45.3,0,1,6,3,114.1,42.2,0,40.0,0.0,0
110.9,29.6,1,1,9,6,118.1,38.1,0,40.0,0.0,0
114.8,42.1,1,1,8,6,119.0,40.3,0,40.0,0.0,0
110.4,40.3,1,1,10,6,118.8,40.0,0,40.0,0.0,0
108.1,40.5,1,1,8,6,118.1,39.7,0,40.0,0.0,0
108.7,50.5,0,1,8,5,116.9,43.5,1,36.6,2.0,1
109.2,39.9,1,1,9,6,117.9,40.6,1,42.1,1.6,0
107.5,35.7,0,1,9,8,118.1,38.7,0,40.0,0.0,0
100.7,35.4,0,1,3,1,112.4,37.7,0,40.0,0.0,0
108.1,40.7,1,1,9,7,118.3,39.4,0,40.0,0.0,0
93.1,33.7,0,1,9,7,117.8,39.5,0,40.0,0.0,0
103.4,30.1,0,1,8,5,117.4,36.5,1,36.3,0.9,0
106.4,48.0,0,1,8,4,116.9,42.9,0,40.0,0.0,0
108.1,48.7,0,1,9,6,117.8,43.1,0,40.0,0.0,0
101.0,37.0,0,1,8,5,116.3,39.3,0,40.0,0.0,0
101.0,30.6,0,1,7,5,117.0,38.3,0,40.0,0.0,0
106.1,30.8,0,1,6,5,116.5,37.6,0,40.0,0.0,0
95.4,42.6,0,1,7,3,117.5,39.9,0,40.0,0.0,0
103.1,32.5,0,1,5,3,117.5,38.6,1,41.3,0.5,0
89.9,37.4,0,1,9,7,117.3,38.9,0,40.0,0.0,0
105.1,51.7,0,1,9,7,117.7,42.3,0,40.0,0.0,0
114.1,40.8,1,1,10,8,118.9,39.1,0,40.0,0.0,0
107.7,32.0,0,1,8,6,117.3,37.8,0,40.0,0.0,0
107.1,48.2,0,1,9,5,118.2,42.4,0,40.0,0.0,0
99.4,31.3,0,1,8,5,117.1,38.9,0,40.0,0.0,0
113.3,41.9,1,1,8,6,119.1,41.4,1,44.1,2.1,0
113.6,34.6,0,1,7,4,117.6,36.3,0,40.0,0.0,0
88.2,40.6,0,1,10,8,119.0,39.9,0,40.0,0.0,0
110.7,33.6,1,1,5,3,116.9,38.4,0,40.0,0.0,0
109.2,53.9,0,1,8,5,117.8,43.0,1,41.7,0.5,0
114.4,32.7,1,1,8,6,116.7,42.7,0,40.0,0.0,0
94.5,51.1,0,1,9,4,116.7,41.8,0,40.0,0.0,0
97.4,25.4,0,1,9,6,116.9,38.6,1,36.1,0.9,0
113.4,29.0,1,1,8,6,118.8,39.5,0,40.0,0.0,0
102.4,48.2,0,1,8,4,117.0,41.5,0,40.0,0.0,0
97.0,45.6,0,1,7,3,116.0,39.9,0,40.0,0.0,0
106.4,40.6,0,1,7,4,115.9,39.6,0,40.0,0.0,0
102.5,48.2,0,1,8,5,116.6,42.1,0,40.0,0.0,0
116.6,41.6,1,1,9,6,119.5,41.0,0,40.0,0.0,0
112.7,46.5,0,1,9,6,119.2,41.0,0,40.0,0.0,0
112.3,24.9,0,1,6,3,117.8,35.8,0,40.0,0.0,0
115.3,51.9,0,1,9,5,118.7,43.9,0,40.0,0.0,0
85.7,38.6,0,1,9,5,118.3,40.2,0,40.0,0.0,0
104.2,47.5,0,1,5,3,115.3,42.3,1,36.4,0.4,1
112.5,33.6,1,1,9,5,119.1,38.0,1,37.6,0.3,0
113.2,33.3,0,1,9,5,115.1,35.3,1,34.9,0.5,0
115.2,46.0,0,1,9,5,118.1,42.9,0,40.0,0.0,0
114.2,48.5,1,1,5,2,119.3,41.4,1,40.4,1.6,0
107.7,38.5,0,1,7,2,115.2,39.2,0,40.0,0.0,0
115.0,32.7,1,1,8,4,118.8,36.1,0,40.0,0.0,0
87.3,39.0,0,1,8,4,116.0,39.6,0,40.0,0.0,0
105.9,48.4,0,1,6,5,117.1,42.4,0,40.0,0.0,0
103.1,54.3,0,1,8,3,117.0,42.5,0,40.0,0.0,0
93.7,32.8,0,1,7,5,116.6,38.7,0,40.0,0.0,0
108.7,39.9,1,1,7,3,117.8,40.6,0,40.0,0.0,0
100.2,22.7,0,1,10,7,118.6,40.0,0,40.0,0.0,0
112.8,38.9,0,1,6,3,118.2,41.6,1,38.9,0.2,1
101.1,51.4,0,1,10,7,117.7,41.4,0,40.0,0.0,0
103.5,26.4,0,1,8,5,117.6,37.2,0,40.0,0.0,0
98.1,28.0,0,1,7,6,117.6,38.2,1,38.1,0.4,0
101.0,29.2,0,1,9,7,116.9,38.1,1,37.0,0.2,1
103.3,43.2,0,1,7,4,119.0,40.6,1,43.0,0.5,0
92.9,44.8,0,1,4,1,114.7,40.9,1,38.9,0.5,0
104.5,42.9,0,1,7,4,117.4,40.8,0,40.0,0.0,0
111.2,39.6,1,1,8,6,118.0,40.7,1,37.2,2.9,0
103.3,32.3,0,1,7,6,117.4,37.9,0,40.0,0.0,0
